Classification,upper_north_sp,upper_west_sp,upper_south_sp,upper_east_sp,shroud_north,shroud_west,shroud_south,shroud_east,shroud_north_pst1hr,shroud_west_pst1hr,shroud_south_pst1hr,shroud_east_pst1hr,upper_west_zone,upper_north_zone,upper_east_zone,upper_south_zone,OAT,OAT_pst1hr,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,115.7045,113.3207,117.6909,113.8801,30.74146,31.97938,31.70188,34.31678,30.13762,31.65816,32.06976,33.31279,71.26479,71.83209,71.44086,71.76476,31.24491,31.25212,102.01,5,76,29.66,28.94
HOT,117.3887,105.5966,114.45,114.9942,28.38605,31.91429,32.90845,33.49878,27.48061,31.6125,32.31935,34.89803,71.37669,71.92767,71.71285,71.87939,29.80896,29.4909,100.02,11,82,30.56,30.2
HOT,113.7159,107.9563,117.3894,110.6009,37.686,38.85982,38.99653,41.82565,37.98852,41.54866,42.40618,43.06301,71.38667,72.04177,71.60332,71.7987,37.71708,38.4299,98.58,24,81,37.76,37.22
HOT,142.9772,108.1737,118.8094,120.5468,31.86879,32.60839,34.2327,35.39606,30.03542,30.37904,31.41094,33.0276,71.81168,72.10357,71.79457,71.93462,32.92891,31.38173,100.25,34,63,33.98,32
COLD,143.8329,108.3623,127.0996,115.0498,30.02572,33.10417,32.21789,33.47071,30.02572,31.84419,31.59955,33.76171,71.50861,72.04569,71.45535,71.81666,31.3819,32.05354,100.43,11,89,33.08,32.36
COLD,143.3851,107.5969,126.9809,119.5179,30.02572,33.40902,32.51751,33.47071,30.02572,32.15777,32.21789,34.76848,71.55475,72.04245,71.39399,71.79395,31.6825,32.02667,100.43,11,89,33.08,32.36
HOT,142.0886,113.0872,115.4558,142.0886,29.34235,28.64806,30.58006,31.37759,31.16294,31.51182,32.88577,33.87167,71.18468,71.98973,71.53045,72.04058,31.53493,33.05096,100.64,24,58,31.82,30.38
HOT,123.9978,108.8837,121.5917,112.6865,22.94985,25.64873,42.14099,31.02491,23.25748,22.72925,43.14195,41.29276,71.42523,71.84936,71.9889,73.07398,24.89709,24.27656,102.78,9,62,24.08,22.82
COLD,143.3014,118.3729,123.1891,142.3326,25.72676,26.87302,27.02425,30.16166,24.47618,27.42954,26.96173,29.69403,71.35996,72.02311,71.61655,71.9864,26.85953,25.86323,102.46,8,72,26.42,25.7
COLD,143.3014,118.3729,123.1891,142.3326,25.72676,26.87302,27.02425,30.16166,24.47618,27.42954,26.96173,29.69403,71.35996,72.02311,71.61655,71.9864,26.85953,25.86323,102.46,8,72,26.42,25.7
COLD,108.7509,104.5872,128.8993,111.3951,32.50146,48.64256,56.87877,37.26202,32.19794,43.10527,53.26088,38.84991,72.5107,72.2829,71.92583,73.08859,33.83865,34.14138,101.29,13,61,34.34,32.72
HOT,120.6377,113.4823,128.5742,112.7448,17.05089,20.03439,21.87129,22.3664,19.26031,26.48204,30.01387,25.10111,71.42622,71.92502,71.63134,72.16128,16.88205,19.19251,100.45,22,79,19.94,16.52
HOT,143.5986,106.8002,112.3692,128.5016,24.18965,35.7655,41.02457,25.53698,21.62917,23.462,40.79367,23.94125,71.98313,72.47449,71.37256,74.12074,24.77648,24.45507,103.01,13,65,21.56,20.3
HOT,115.6149,107.4492,129.9543,111.838,24.96186,30.65148,37.29095,27.6068,25.86309,26.19267,30.66224,29.57859,72.41622,72.2569,71.70521,73.71384,26.40936,26.74671,100.9,28,48,26.96,25.88
HOT,127.0047,110.32,119.7813,123.1535,20.77573,22.15502,21.32722,21.72724,18.01039,18.43089,17.79792,18.34498,72.14526,72.13828,71.44348,71.7435,21.31469,18.74997,102.89,21,77,23.36,19.04
HOT,146.8251,107.7024,113.3265,117.5555,23.61922,24.42892,22.63472,24.44607,19.8505,21.24155,20.38453,20.40474,72.06734,71.89062,71.13593,71.78351,23.58687,21.31469,102.89,21,77,23.36,19.04
HOT,143.592,113.8919,112.3577,123.3996,25.18669,30.74652,27.80648,26.01594,24.23352,26.33316,24.08129,25.62088,72.55248,72.12034,71.67722,72.58457,24.82268,23.88966,102.68,18,67,25.16,23.36
HOT,106.4972,122.4364,124.0652,107.1205,41.19022,41.60654,41.88266,43.7917,40.28944,41.29594,41.26803,43.17642,72.37884,72.16882,71.56022,72.0058,41.57164,40.958,101.37,21,95,40.28,39.74
HOT,112.9366,116.2778,120.7177,109.7722,38.19064,39.44923,39.56509,42.86175,37.88667,39.12631,39.25515,41.94388,72.37157,71.9888,71.4176,71.88981,39.09339,38.79279,101.33,11,78,38.3,37.76
HOT,118.5131,105.479,112.0008,115.9096,38.18623,40.7704,40.59719,43.1959,38.19064,40.41064,40.2237,43.16319,72.40647,72.06694,71.5387,72.16577,39.39174,39.09339,101.28,9,81,38.66,38.12
COLD,139.466,143.2369,132.2881,121.1404,13.10881,13.14932,22.3679,18.41928,12.19466,10.94358,12.00918,15.69479,72.5014,71.70463,71.66987,72.03059,13.52244,11.8868,102.32,11,73,9.86,9.14
HOT,136.4721,135.3199,137.3542,113.9829,13.10881,13.45125,25.48713,18.40886,12.19466,11.92548,12.64138,19.5341,72.11759,71.52259,71.37668,72.16741,14.29428,12.18144,102.32,11,73,9.86,9.14
COLD,136.348,112.6621,122.8614,113.9803,14.02642,14.75919,30.28914,35.16256,13.10881,13.45125,23.74736,18.43422,72.50977,71.73312,71.50504,72.74902,14.62262,14.29428,102.37,9,67,12.92,9.86
COLD,128.6487,108.9711,121.5365,117.9597,19.05593,19.72504,35.46981,21.97974,15.26186,17.38587,39.46669,29.48119,72.60009,72.02335,71.76215,74.38726,19.5351,19.2427,102.36,15,64,18.14,16.34
HOT,119.4725,106.5488,143.1572,110.2906,27.38271,28.97618,30.34168,31.46525,27.38816,28.6391,29.08448,32.32559,72.49416,71.76745,71.71505,70.15998,27.86983,28.53027,102.22,21,66,28.22,27.86
COLD,119.7105,118.1613,143.4254,109.3376,28.64413,30.06106,35.54022,38.37316,26.81446,27.67438,34.05883,37.32558,72.22878,71.96488,71.89299,70.41889,29.40383,28.16198,101.89,32,79,30.92,29.84
COLD,117.9219,105.5301,143.2233,108.4925,29.2434,30.77892,40.80671,34.48211,28.33976,29.3474,34.76676,37.9321,72.28951,71.94622,71.8026,70.9939,30.95756,29.40383,101.89,32,79,30.92,29.84
HOT,109.8895,105.8305,142.3246,108.4912,37.17811,39.36319,37.84947,38.82794,36.86781,41.96764,39.41091,40.37865,72.27934,71.95734,71.82114,70.12435,35.5036,36.4132,101.57,9,86,35.24,34.34
HOT,112.2388,105.8099,144.4328,108.3756,34.77116,39.99603,40.63515,37.53426,34.16599,37.76394,38.57208,37.40612,72.30828,72.00671,71.94428,70.4894,35.73148,35.10987,101.4,39,73,35.24,34.88
COLD,122.4203,113.567,115.7418,115.8417,32.96965,36.68885,38.74095,39.01433,32.96787,33.39536,35.24215,36.42604,72.17495,71.94678,71.79856,72.28329,33.0518,33.98859,99.85,21,79,34.52,33.98
COLD,116.4683,107.6498,119.1853,109.4411,32.67027,35.36067,36.62289,37.5195,32.96965,34.95502,38.60074,38.83159,72.17181,71.99111,71.84817,72.19704,33.52428,33.32771,99.89,24,72,35.06,34.16
HOT,119.5309,106.0334,122.8344,121.2944,31.78404,32.97254,35.62405,36.23731,31.46915,31.69773,33.6736,34.66402,72.3418,72.08695,71.6177,72.16086,33.2588,32.65563,100.53,17,69,33.26,32.9
HOT,118.6637,109.9636,128.6082,115.914,34.21416,35.43946,36.93707,38.68012,33.61166,36.9221,37.87029,38.59493,72.54408,71.96654,71.64494,72.2689,35.78785,34.54458,100.5,18,62,36.14,35.42
HOT,118.7826,110.6456,139.5424,115.914,34.21416,34.79752,36.39432,37.74824,34.21416,36.44959,38.22876,38.67876,72.35308,72.00771,71.72565,72.21857,35.14452,35.16325,100.54,17,58,35.78,35.24
COLD,112.5294,106.1306,130.5698,110.1215,20.98621,23.85112,42.01747,43.28577,20.98621,22.63857,34.65858,37.84922,72.76574,72.0285,72.10699,73.58448,22.14078,22.48234,101.59,13,67,22.28,20.84
HOT,112.3189,105.2165,130.0891,109.9915,21.30176,23.19123,41.45145,38.90493,20.98621,22.95411,30.49798,36.08142,72.61224,71.90897,72.10699,73.77536,25.43904,23.32583,101.59,13,67,22.28,20.84
COLD,116.2655,113.7497,124.5514,109.4914,26.95228,29.13887,27.65921,28.98086,24.47284,27.90254,26.10539,29.34729,72.5615,72.04205,71.59554,72.00742,28.24025,27.61411,101.7,8,87,27.86,26.06
HOT,116.1973,106.4599,124.4485,109.4914,27.88766,29.79752,27.95781,29.32055,24.78836,27.90254,26.74171,31.16229,72.55286,72.03881,71.57249,72.0658,28.24025,27.61411,101.7,8,87,27.86,26.06
COLD,126.9746,107.7761,138.8228,126.129,31.52645,32.99976,33.2817,34.35893,30.61262,30.46355,29.22795,31.11205,71.76512,71.9376,71.55722,72.06352,30.07115,29.43669,101.59,8,77,30.38,28.94
HOT,109.0878,107.333,123.3234,130.2024,33.02042,35.1505,33.43668,35.16416,32.10859,34.23022,33.13586,33.68861,71.76054,72.14648,71.86848,72.0559,31.29188,30.98519,101.57,8,71,31.82,30.92
HOT,113.6844,104.0653,110.1643,112.6238,40.23466,59.44696,57.78811,44.73066,39.61362,47.97535,56.71009,45.98876,72.46412,72.38642,71.80531,73.83503,41.7185,40.31521,100.1,24,63,41,39.56
HOT,117.0234,106.7274,121.6355,109.4947,25.33,28.99034,28.33802,30.10026,24.66018,28.32753,28.01371,29.72791,71.94497,72.10031,71.84498,72.20324,25.58196,25.80885,99.43,15,83,26.96,26.06
HOT,112.4445,105.2696,128.1318,108.4517,24.07218,26.93399,27.42558,27.22128,24.07218,26.31469,27.63627,27.84678,71.66536,71.89764,72.17686,72.20269,23.99545,24.23803,99.02,35,62,25.34,24.26
HOT,136.6758,141.6678,146.4983,126.2636,27.63024,28.00236,33.82477,36.69453,27.63024,26.14129,27.68123,31.13146,69.70029,72.08734,72.18677,70.07675,29.74303,29.34589,101.1,24,69,28.94,28.22
HOT,113.2857,106.5975,120.5328,113.0289,28.8584,29.87047,50.448,37.04579,28.54257,29.21291,43.02729,45.25876,72.1152,72.08219,72.81387,74.19307,31.61818,30.08112,101.07,24,68,30.74,29.3
COLD,126.1322,108.2763,119.6858,123.2731,30.9544,33.31129,34.44222,34.70017,30.9544,32.06758,32.26232,34.33558,71.65732,71.83435,71.85854,72.07481,32.08686,32.08937,99.78,8,93,31.46,30.56
HOT,131.2673,107.8831,113.2312,126.5891,13.22268,23.43925,31.59084,16.09319,13.33572,11.76227,30.2597,15.34584,71.43772,71.98496,71.96955,74.49615,12.67228,13.34545,102.53,9,69,10.22,8.6
COLD,109.0262,109.0262,112.1902,131.3094,37.32234,37.35519,37.81198,38.75111,35.78594,35.82302,35.29189,36.21136,71.48719,72.01582,72.08612,71.85614,37.34312,34.86159,100,13,97,37.4,34.88
HOT,122.1781,109.6915,132.0973,120.9881,19.54256,22.58284,32.22374,34.46054,20.21412,20.34394,21.96484,26.77574,71.69526,71.77399,72.35086,72.47694,22.80747,22.87889,102.47,15,64,21.38,19.94
HOT,143.8792,106.978,127.3665,121.4391,20.20687,23.53149,30.26612,31.59786,19.86332,21.8808,28.28092,29.80982,72.24822,71.82156,72.08298,72.53617,21.63294,21.48717,102.51,13,65,21.38,20.3
HOT,140.6429,104.899,107.7315,125.4196,42.8012,47.26599,64.58746,50.87244,40.02403,43.47684,58.99542,59.13539,72.67399,72.25546,72.27793,74.1904,45.80749,42.26353,100.43,17,80,40.28,39.38
HOT,117.9789,103.1417,108.7687,117.2072,44.01414,60.46237,67.74341,50.50998,43.40574,56.43614,64.68318,50.83071,73.16982,72.64642,72.43797,74.31857,46.74565,46.13773,100.38,18,73,42.26,39.74
HOT,123.3845,107.6202,112.2057,123.3858,34.55335,37.06055,35.7746,37.85937,36.71789,38.64338,37.37298,38.85678,72.41796,72.15734,72.26816,71.97832,37.82277,39.72077,100.54,15,91,35.6,35.24
HOT,122.2762,106.9876,118.3138,116.259,33.95731,37.06055,35.46534,37.556,35.46164,37.67406,35.7746,37.83598,72.3603,72.05663,72.10685,71.87583,37.16223,38.8028,100.54,15,91,35.6,35.24
HOT,115.6694,118.8657,118.0166,112.9437,35.76461,40.85951,39.22614,41.25463,35.46229,39.89246,38.27843,40.26379,72.50582,72.03347,71.99893,72.0644,39.00189,38.38428,100.55,21,85,38.3,37.4
HOT,125.1993,105.4256,123.3741,111.5132,29.03374,32.79282,31.47159,32.87654,29.03374,33.40185,32.08835,32.54631,72.2985,71.85205,72.0394,72.02887,31.9535,31.63934,99.99,17,91,31.28,31.1
HOT,120.5557,113.2232,128.1816,109.7529,24.33391,24.41124,26.17041,27.53692,23.12789,22.50224,23.98265,25.30498,71.9778,71.88993,72.05701,71.90832,24.3106,23.04626,99.16,37,72,26.06,24.98
HOT,119.4444,115.3441,128.2829,140.2083,24.33933,24.93655,28.60761,28.13795,24.63866,25.05633,26.14674,28.01781,72.34223,72.2214,72.03672,72.31452,24.35019,25.0025,99.26,43,70,26.06,25.16
HOT,123.2644,116.8894,116.1613,112.211,23.28826,24.32083,33.82531,37.45298,22.3684,21.62707,30.17503,30.2805,71.93018,71.89948,72.59882,73.57618,25.48777,24.35927,99.59,50,65,25.88,24.8
