Classification,unorth,uwest,usouth,ueast,Shroud North,Shroud West,Shroud South,Shroud East,Lag Shroud North,Lag Shroud West,Lag Shroud South,LagShroud East,uWEST zone,uNORTH zone,uEAST zone,uSOUTH zone,OAT,Lagging OAT,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,142.7681,113.4979,108.4494,140.7355,0.579845076,0.799435566,1,0.686604251,0.563757174,0.597471058,1,0.758467984,71.97401,72.47292,72.0646,75.74442,41.11666,40.50949,102.04,13,78,36.14,34.88
HOT,118.4005,109.5376,108.1695,110.0416,0.642450946,0.665229007,1,0.902702744,0.604275913,0.6440238,1,0.990665716,71.73205,72.3331,72.16851,74.99091,42.42196,41.16546,101.41,15,74,39.74,37.94
COLD,125.1734,112.8181,110.6295,113.5429,0.905535024,0.935728045,0.96682907,1,0.918270423,0.925280422,0.958118498,1,71.59475,72.07365,71.71872,71.86086,38.74368,39.06214,99.43,13,77,38.84,37.94
HOT,144.3274,116.1349,110.0818,141.8952,0.860777296,0.929462857,0.991228984,1,0.898817648,0.921099766,0.966980266,1,71.43625,72.14426,71.85815,71.97632,38.42525,38.74368,99.41,24,73,39.74,38.48
COLD,106.2668,108.2432,110.1794,110.1794,0.874094218,0.936479787,0.979100815,1,0.84542703,0.905531101,0.971970165,1,71.56311,72.10642,71.93621,72.05958,37.82941,38.43845,99.46,28,79,39.02,37.4
COLD,106.5884,106.9176,109.3249,110.7018,0.874533794,0.952578596,1,0.991310913,0.878623325,0.949283426,0.988509524,1,71.46508,72.05257,72.08292,72.1401,34.63858,36.43191,99.59,32,66,37.58,35.78
COLD,124.6985,118.0881,110.1368,106.6638,0.619252736,0.639322659,0.996474052,1,0.517643165,0.573275934,0.879313834,1,71.53152,72.19296,72.1139,74.3783,33.89039,33.78457,101.65,15,49,30.2,29.12
HOT,124.6985,118.0881,110.1368,106.6638,0.619252736,0.639322659,0.996474052,1,0.517643165,0.573275934,0.879313834,1,71.53152,72.19296,72.1139,74.3783,33.89039,33.78457,101.6,13,44,31.64,29.48
COLD,146.1335,125.4225,110.8747,141.6549,0.62408492,0.649740828,1,0.917373818,0.596281176,0.621384593,0.985403178,1,71.51508,72.1388,71.96619,74.84653,33.24241,33.93931,101.6,13,44,31.64,29.48
COLD,124.3493,119.7045,109.2983,107.2474,0.61139742,0.903571911,1,0.666753989,0.604189639,0.622973682,1,0.712068729,71.55529,72.2412,71.92202,75.38451,34.82517,33.92707,101.48,13,46,32.72,31.28
HOT,132.7787,113.172,143.696,114.476,0.677402856,0.741908104,1,0.858593194,0.9414203,0.975222187,0.952342376,1,71.33074,72.30875,71.50598,70.07495,29.38331,28.0945,102.03,17,41,29.66,28.58
HOT,132.4593,109.8751,116.4515,114.2039,0.477605858,0.531705826,0.775120988,1,0.677402856,0.741908104,1,0.858593194,71.37984,72.16471,71.50773,71.63291,30.68207,29.38331,102.14,18,35,30.92,29.48
COLD,112.4321,105.4752,148.9536,113.1114,0.52963421,0.580954035,0.885362095,1,0.46959553,0.527041466,0.782091923,1,71.42873,71.98456,71.74987,72.3198,37.27988,33.40234,102.25,15,35,33.62,32.54
HOT,112.4277,112.2474,150.6847,113.1068,0.620507717,0.639344006,1,0.996426256,0.524232338,0.570227822,0.86436536,1,71.27305,72.05592,71.78094,72.43572,36.25794,36.41541,102.25,15,35,33.62,32.54
COLD,142.9029,104.944,151.897,143.0615,0.627699552,0.652786374,1,0.943619837,0.52963421,0.580954035,0.885362095,1,71.39703,72.18924,71.77662,72.55007,35.12872,37.27988,102.25,13,31,35.06,32.72
COLD,107.164,102.4647,148.2525,107.164,0.592641329,1,0.787403048,0.674690778,0.597574623,1,0.921355187,0.650157737,74.67883,72.23501,71.41437,71.68268,35.56003,35.59447,102.14,17,43,35.24,33.98
COLD,110.449,110.4064,147.7551,106.0171,0.547492397,0.593674545,1,0.94469249,0.706635322,0.607338635,0.988930773,1,71.47466,72.10263,71.84661,72.50616,40.30613,38.02748,102.26,13,55,35.42,34.16
COLD,110.0098,107.0053,145.7132,106.9636,0.607472345,0.898295706,1,0.687934582,0.552959939,0.611838128,1,0.664024772,71.84537,72.22823,71.56557,72.7515,42.85854,42.15982,102.01,15,37,41.54,38.84
COLD,111.5866,103.9007,122.2907,106.8193,0.904787594,0.929842847,0.946140625,1,0.941805593,0.930624637,0.962389196,1,71.46818,72.07006,71.45228,70.82782,43.74021,43.73541,100.78,5,80,41,39.74
COLD,111.5866,103.9007,122.2907,106.8193,0.904787594,0.929842847,0.946140625,1,0.941805593,0.930624637,0.962389196,1,71.46818,72.07006,71.45228,70.82782,43.74021,43.73541,100.78,5,80,41,39.74
COLD,111.445,104.3997,122.1521,106.8193,0.886401678,0.917707038,0.943838087,1,0.928916161,0.93226288,0.956004124,1,71.52007,72.12353,71.43948,70.98806,44.71187,43.43824,100.78,5,80,41,39.74
HOT,118.16,108.72,140,105.04,0.709362015,0.738963631,0.998576382,1,0.63242742,0.672996462,0.927186533,1,71.48083,72.19041,72.13531,72.54951,51.22485,48.3819,101.05,13,55,47.66,44.24
HOT,122.8996,128.093,123.214,118.4258,0.540093719,0.549404962,0.8539367,1,0.596174377,0.599309875,0.846022726,1,71.40504,71.8706,71.51776,70.82285,28.73572,29.06624,101.75,15,63,30.2,28.22
COLD,121.732,116.4835,111.7948,117.3878,0.551987822,0.568062535,0.907380059,1,0.540093719,0.549404962,0.8539367,1,71.39292,71.97379,71.7172,71.55388,32.36943,28.73572,101.77,21,46,32.36,30.2
COLD,121.1797,115.7688,112.866,117.0317,0.557779508,0.580412119,0.934808004,1,0.496858832,0.516270808,0.775729492,1,71.48519,71.96298,71.65543,71.9332,34.08797,31.32853,101.77,21,46,32.36,30.2
COLD,120.4251,104.3831,138.4432,116.4248,0.723812539,0.948497948,1,0.865805803,0.649509332,0.690537618,1,0.755668375,71.59077,72.25451,71.24258,71.76782,36.43655,35.67869,101.71,26,53,36.14,34.7
COLD,112.8958,130.7716,123.928,106.9657,0.769389162,0.871530241,0.945876371,1,0.720276658,0.770347055,0.89999576,1,70.91375,71.96124,71.41091,70.78381,37.05734,35.49395,101.15,11,71,38.12,37.4
COLD,112.6365,142.6237,117.3065,106.1569,0.72320468,0.811029865,0.961112794,1,0.753698696,0.837781686,0.918157698,1,70.63974,71.94717,71.44894,71.15394,38.91938,37.05734,101.15,11,71,38.12,37.4
COLD,112.5113,140,110.2638,107.3681,0.745065682,0.82762401,0.987119178,1,0.746166817,0.852307841,0.936923659,1,69.95398,71.92879,71.65386,71.2028,39.85321,37.98307,101.05,15,68,40.1,37.76
COLD,112.1253,132.5658,124.4861,107.1778,0.730411171,0.79120545,1,0.887766784,0.744266188,0.834199755,0.972833248,1,70.64635,72.24282,71.4837,72.24487,41.10145,38.91938,100.98,17,66,42.08,39.92
COLD,112.0022,141.1788,139.5358,106.4831,0.735993932,0.803109426,1,0.875004038,0.736757849,0.804920218,0.986123589,1,70.57156,72.3012,71.52999,72.42916,41.69908,39.85321,100.98,17,66,42.08,39.92
COLD,111.7448,112.4003,139.6483,110.216,0.763145825,0.941251325,1,0.878836791,0.735993932,0.803109426,1,0.875004038,71.38583,72.61163,71.59389,72.32969,43.29469,41.69908,100.92,21,61,43.52,42.08
COLD,111.6107,139.9487,120.4933,106.8368,0.905491153,0.939003033,0.955767938,1,0.899638236,0.932264507,0.96305733,1,71.08888,72.15522,71.54346,71.26339,43.89928,43.60088,100.88,15,65,43.16,41.9
HOT,118.5173,131.7708,115.3026,122.6917,0.871484188,0.86874828,0.929033828,1,0.860966702,0.851226552,0.870953256,1,71.09796,72.29321,71.77121,71.13433,42.37368,42.09446,100.44,34,66,43.52,41.9
COLD,118.4181,131.7708,109.9429,109.9429,0.780049107,0.796191554,0.936064736,1,0.781137239,0.778684963,0.937651063,1,71.06048,72.21287,71.52,71.56128,42.68233,42.37368,100.48,37,53,44.6,42.8
COLD,118.2116,131.6453,110.4173,109.831,0.795112782,0.817277293,0.94231923,1,0.793380238,0.802533542,0.938874802,1,71.13256,72.28638,71.57072,71.68297,43.62947,42.68233,100.48,37,53,44.6,42.8
COLD,147.5361,132.1433,137.807,110.306,0.893973739,0.959518406,1,0.977881439,0.874350416,0.905227036,1,0.962999011,71.6284,71.23332,70.51163,71.92439,40.5799,41.59075,100.93,45,42,43.52,41.54
COLD,116.0529,122.6853,149.9676,128.5981,0.710746572,0.798488812,0.969048978,1,0.605370642,0.679527213,0.879581438,1,71.69159,71.38134,71.35033,72.37937,36.27409,36.87069,102.49,17,37,36.68,34.52
COLD,115.5439,133.263,148.1234,127.5426,0.635631981,1,0.907130927,0.773060556,0.698190492,0.912147862,1,0.849936413,71.69638,71.41492,71.36089,72.54021,39.27146,37.25348,102.42,15,49,39.38,35.96
COLD,107.8235,113.278,111.8636,113.8837,0.926541803,1,0.947895111,0.957781035,0.965653999,1,0.970326193,0.980760191,71.66755,70.90237,71.12518,71.5528,35.80292,35.20267,101.71,32,62,36.14,35.42
COLD,107.8235,119.6917,112.4041,115.0814,0.920283728,1,0.952218017,0.957141659,0.935877445,1,0.951149427,0.948287321,71.65072,71.15698,71.16663,71.73571,36.45464,36.13516,101.47,30,71,36.32,35.96
HOT,107.3966,115.6133,109.1562,133.2149,0.955062695,1,0.972993089,0.997971277,0.967583572,0.994235726,0.986916329,1,71.69228,71.40452,71.45108,71.61154,43.21527,43.24818,99.58,8,96,40.82,40.46
COLD,120.2667,129.2365,140,121.84,0.836824443,0.873646179,1,0.955468434,0.924645894,0.971792526,0.999478715,1,70.9324,71.55994,71.03928,72.39571,56.6864,54.46281,99.71,39,74,58.1,44.78
COLD,120.2667,113.96,140,121.9305,0.86192358,0.971227599,1,0.936856363,0.787010958,0.817520188,1,0.841428868,71.8935,71.78234,71.38947,72.50463,58.58546,57.2857,99.86,34,67,59.9,58.46
COLD,113.1112,120.3875,108.605,113.7417,0.818597021,0.939914235,0.929792316,1,0.810113598,0.93239962,0.923071961,1,71.19415,70.8295,70.89719,71.3955,38.57785,38.17417,100.85,13,58,38.84,37.04
COLD,116.066,131.2033,123.9854,126.7067,0.92291099,1,0.955941586,0.9696577,0.916467981,0.987607529,0.941887492,1,70.98526,70.21108,70.47528,70.86471,34.44154,34.14333,101.59,32,71,33.62,33.08
COLD,107.7179,131.2272,124.4891,120.8276,0.93132312,1,0.947277696,0.959992648,0.931555882,1,0.947202756,0.960927201,71.08041,70.48667,70.54984,71.04787,34.77657,34.44154,101.53,34,73,34.16,33.26
COLD,101.1011,122.4761,124.9385,116.2361,0.898234643,1,0.939350132,0.943493452,0.93132312,1,0.955886251,0.968690523,71.24187,70.6455,70.45979,71.08521,34.46151,34.77657,101.57,35,76,34.52,33.8
COLD,101.1011,130.393,124.443,116.1616,0.899372276,1,0.923756431,0.928234764,0.93132312,1,0.947277696,0.959992648,71.35502,70.59954,70.44395,71.05062,34.76208,34.46151,101.57,35,76,34.52,33.8
COLD,125.6186,139.0217,130.9975,130.1128,0.938576374,1,0.945627958,0.93839981,0.915251391,1,0.922437999,0.935421939,71.31286,70.43304,70.3858,71.10495,33.81405,34.45856,101.39,37,84,33.98,32.9
COLD,119.4246,117.9989,111.1311,126.5892,0.885090804,0.980728267,1,0.976638468,0.915412167,0.986023916,1,0.99802251,71.48197,71.18363,70.87884,71.90745,48.53079,46.64787,100.07,26,79,46.4,44.78
COLD,124.807,125.6127,110.2891,129.8893,0.947917558,0.957097095,0.97612238,1,0.847592918,0.973864987,1,0.956975347,71.58171,71.36672,70.83463,71.43671,52.68986,49.16014,100.07,21,85,48.56,46.76
COLD,124.807,117.5098,110.2891,129.8893,0.964296946,0.951559107,0.981639631,1,0.872857883,0.984368717,1,0.962254829,71.60477,71.42185,70.849,71.42807,54.03718,51.55806,100.07,21,85,48.56,46.76
COLD,113.6271,124.189,122.0387,114.2904,0.908840897,0.937233013,0.977054682,1,0.916930746,0.930253509,0.975978233,1,71.4882,70.90569,70.24963,71.0722,36.40079,37.36973,99.21,18,82,37.76,36.5
COLD,120.446,123.7691,121.077,120.1914,0.894044996,0.940808876,0.977079293,1,0.915808895,0.944765643,0.984289701,1,71.6786,70.94894,70.27039,71.29501,36.2566,36.33412,99.36,28,78,37.58,36.68
COLD,107.7973,111.4426,110.1688,109.5469,0.779207328,1,0.992463671,0.870341661,0.885764392,0.939904673,0.973829937,1,72.15079,71.05624,70.44492,71.89043,41.69268,37.57489,99.76,26,51,46.04,41.9
COLD,112.576,116.5229,110.5339,114.6215,0.75162734,1,0.959639785,0.822369418,0.781607148,0.977075014,1,0.915828939,71.83228,71.14813,70.51819,71.68933,42.68866,39.83221,99.76,26,51,46.04,41.9
COLD,117.4444,120.2814,110.3194,123.215,0.81580917,0.926591531,0.881591128,1,0.807697361,0.879606406,0.951169408,1,72.07725,71.60001,71.02097,71.72981,44.15904,42.86946,101.05,15,70,39.56,38.48
COLD,122.7395,122.36,121.3067,122.4704,0.838368397,0.88150675,0.974336449,1,0.783867951,0.813953636,0.908250594,1,72.31422,72.01319,71.43418,72.38585,54.10213,52.18235,99.69,8,77,50.9,47.66
HOT,120.7867,124.4667,120.7867,117.64,0.867662301,0.970967061,0.947538778,1,0.893482556,0.977784896,0.96409521,1,71.90665,71.94751,71.03378,72.00961,50.62152,50.00287,101.59,9,96,44.42,43.34
COLD,107.0752,123.5109,112.4882,122.7898,0.827281188,0.88350571,0.955932995,1,0.856501928,0.880232453,0.944938295,1,72.24786,71.78687,71.04795,71.93142,42.56313,41.62143,100.49,26,68,42.98,41.36
HOT,111.6911,120.2156,123.5265,139.2007,0.749040666,0.811220852,0.944948923,1,0.739580951,0.785318387,0.856061166,1,72.05416,71.62992,71.37228,72.40884,47.71432,46.93996,100.46,15,83,43.34,42.26
COLD,110.5789,124.0628,127.8312,137.5467,0.737407599,0.825482063,0.966135688,1,0.75496385,0.829111062,0.940396058,1,71.98208,71.83023,71.43054,72.32667,48.61307,47.71432,100.45,17,82,44.24,42.44
HOT,110.3122,126.56,138.1067,136.6004,0.709670219,0.761710302,0.975462424,1,0.737407599,0.825482063,0.966135688,1,72.03687,71.93201,71.63033,72.52529,50.50313,48.61307,100.46,13,80,45.32,43.52
COLD,112.4324,119.5845,108.629,110.2874,0.950439358,0.968163909,1,0.990060446,0.970675682,0.982723347,0.996462235,1,71.55177,71.57038,71.09743,71.80486,46.9816,47.26641,98.32,30,97,46.58,45.86
HOT,111.8667,122.36,110.2933,113.44,0.957937772,0.981581393,1,0.999949626,0.908947166,0.95690132,1,0.982527783,71.80746,71.91284,71.29769,71.96219,52.97399,50.71571,98.09,15,96,50.9,48.74
COLD,112.6833,130.3775,126.7067,125.4779,0.865284666,1,0.969419113,0.939774171,0.857676962,0.985350173,0.997971985,1,71.77785,71.87045,70.75545,72.11059,41.67148,40.74667,102,24,71,41.54,40.46
COLD,119.1469,128.9891,126.5605,129.4412,0.870795404,1,0.933717934,0.921819882,0.871212433,1,0.933705511,0.915289838,71.88712,71.8791,70.75054,71.99427,41.99078,41.99078,101.81,35,64,41.9,41.36
COLD,119.1469,128.9891,126.5605,129.4412,0.870795404,1,0.933717934,0.921819882,0.871212433,1,0.933705511,0.915289838,71.88712,71.8791,70.75054,71.99427,41.99078,41.99078,101.81,35,64,41.9,41.36
COLD,112.9365,129.7535,124.2438,125.7157,0.914613981,1,0.952055183,0.946176356,0.901097083,1,0.945056353,0.932462751,71.64204,71.62772,70.7573,71.73801,41.68414,41.99078,101.72,34,61,41.9,41.18
COLD,113.0679,128.2332,120.0547,125.8471,0.948280712,1,0.957664555,0.959596537,0.914613981,1,0.952055183,0.946176356,71.48096,71.47852,70.65872,71.47808,41.38331,41.68414,101.36,43,61,41.18,40.46
COLD,108.4746,127.3072,111.8176,113.537,0.904203023,0.997678762,0.975473069,1,0.828952279,0.953581667,0.944070548,1,71.83749,71.88693,71.11822,71.97802,45.35651,44.10202,101.83,8,70,45.5,43.52
HOT,140,127.7052,140,140,0.780376063,0.807263529,1,0.835424177,0.717383645,0.745367298,1,0.932680974,70.66552,70.81582,70.73513,72.80426,78.90985,77.03983,100.17,21,78,75.56,72.32
COLD,140,127.7052,140,140,0.780376063,0.807263529,1,0.835424177,0.717383645,0.745367298,1,0.932680974,70.66552,70.81582,70.73513,72.80426,78.90985,77.03983,100.17,21,78,75.56,72.32
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.965971061,0.991642331,0.982382454,1,0.998558129,1,0.997169414,0.995368937,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
COLD,140,140,140.0282,140,0.961408838,1,0.990352719,0.98919507,0.971780702,0.997622415,0.982102086,1,69.38786,68.86471,68.06757,69.33539,49.02383,49.00984,100.69,41,89,50.54,49.46
COLD,140,140,140.0282,140,0.962714088,1,0.984258682,0.98321094,0.971910261,0.997739368,0.988422557,1,69.47407,68.90039,68.20554,69.43478,49.02383,49.00984,100.69,41,89,50.54,49.46
COLD,140,140,140.0282,140,0.987534973,1,0.990191375,0.989443212,0.968695753,1,0.990239547,0.98321094,69.81719,69.08363,68.30945,69.59294,50.22077,49.61937,100.65,41,89,51.8,50.36
COLD,140,140,140.0282,140,0.981264126,1,0.990191375,0.989443212,0.975481973,1,0.984178886,0.98321094,69.89214,69.09985,68.27197,69.61457,50.22077,49.61937,100.65,41,89,51.8,50.36
COLD,140,140,140.0282,140,0.981264126,1,0.990191375,0.989443212,0.981456838,1,0.990193549,0.989164607,69.93827,69.14526,68.19989,69.65565,50.22077,49.61937,100.58,34,96,51.62,50.9
COLD,140,140,140.0282,140,0.978949487,1,0.994500154,0.993566866,0.968052361,1,0.995001156,0.987858609,70.55187,69.75481,68.92986,70.01302,52.99853,52.69749,100.35,28,93,55.4,54.68
COLD,140,140,140.0282,140,0.978949487,1,0.994500154,0.993566866,0.973495618,1,0.994676794,0.988031562,70.52856,69.81089,68.86066,70.01302,52.99853,52.99853,100.35,28,93,55.4,54.68
COLD,140,140,140,140,0.97672372,0.977955017,1,0.996670819,0.989999275,0.991179289,1,0.9968139,68.93147,68.09187,67.17712,68.67982,46.68941,46.99657,101.52,21,77,48.02,47.12
COLD,140,140,140,140,0.697777776,0.731950341,0.984266068,1,0.908875774,0.934618017,1,0.990348374,69.90099,68.85806,69.99723,71.13747,46.94858,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,140,140,0.689496925,0.718564163,0.968474447,1,0.89127401,0.928819144,0.956501259,1,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
COLD,140,140,100,140,0.797598504,0.870555476,1,0.936842845,0.706257343,0.735872266,0.975474969,1,71.14144,69.74555,70.77111,73.51198,49.65555,50.67891,101.8,22,60,50.18,48.74
COLD,140,133.7506,100,140,0.785481776,0.867157408,1,0.878947488,0.813671554,0.859316268,1,0.918916152,71.54575,69.9967,70.78293,74.11327,49.60985,48.98425,101.87,15,61,51.08,49.82
COLD,140,124.8242,100,140,0.752924482,0.821702769,1,0.847697214,0.819293669,0.881991398,1,0.914035166,71.61014,70.1153,70.78293,74.41425,49.60985,48.98425,101.87,15,61,51.08,49.82
COLD,140,116.521,100,140,0.749658241,0.807828587,1,0.848494182,0.797598504,0.870555476,1,0.936842845,71.64777,70.17044,70.75986,74.69254,50.52451,49.65555,101.87,15,61,51.08,49.82
COLD,140,100,100,140,0.671664397,1,0.940077477,0.750797792,0.826324672,0.991223901,1,0.942292799,74.55102,70.68087,70.16097,74.15328,52.23721,51.23059,101.9,15,59,54.14,51.8
HOT,140,100,100,140,0.667125404,1,0.903165884,0.725103501,0.671664397,1,0.940077477,0.750797792,75.152,70.57168,69.75449,73.89977,51.99578,52.23721,101.92,13,60,54.68,51.98
COLD,140,114.7217,117.5323,140,0.971642638,0.972557579,0.97904438,1,0.98193158,0.977640775,0.984253544,1,71.16471,70.14285,69.76746,70.83532,58.1251,58.43623,100.9,15,78,59.18,58.28
COLD,140,104.0652,100,140,0.887504568,0.90247387,0.933604764,1,0.971642638,0.972557579,0.97904438,1,71.40391,70.38496,70.1798,71.12136,58.42283,58.1251,100.92,11,73,59,58.1
COLD,140,100,100,140,0.881167374,0.933177535,0.970695395,1,0.865558721,0.903578999,0.959263642,1,72.42249,71.22925,71.51272,72.49976,61.19669,59.04754,100.91,18,70,61.52,60.26
HOT,140,100,100,140,0.881167374,0.933177535,0.970695395,1,0.865558721,0.903578999,0.959263642,1,72.42249,71.22925,71.51272,72.49976,61.19669,59.04754,100.91,18,70,61.52,60.26
COLD,140,100,100,140,0.881167374,0.933177535,0.970695395,1,0.865558721,0.903578999,0.959263642,1,72.42249,71.22925,71.51272,72.49976,61.19669,59.04754,100.91,18,70,61.52,60.26
COLD,140,100,100,140,0.827784094,0.895302976,1,0.930506966,0.894604428,0.952021392,0.985698042,1,72.69971,71.59858,72.1253,73.30436,62.4515,61.19669,100.89,18,69,62.6,61.34
COLD,140,100,100,140,0.895303889,0.953434545,1,0.990620236,0.847220535,0.915831006,1,0.952355349,72.86679,71.88165,72.3043,73.29895,63.05309,62.4515,100.91,21,75,63.14,62.42
